SMILES,Molecule Name,pxr_pEC50,adme_log_hlm_clint,adme_log_rlm_clint,adme_log_mdr1_mdck_er,adme_log_solubility_ph68,adme_log_ppb_human_unbound,adme_log_ppb_rat_unbound
C=CC(=O)NCC1(NC(=O)c2cccc(CNC(C)=O)c2)CCCCC1,OADMET-0001660,3.33,,,,,,
C=CC(=O)NCC1CCCCC1NC(=O)Cc1csc(C(C)(C)C)n1,OADMET-0001799,5.22,,,,,,
C=CC(=O)NCCC(=O)N1CCC(C(=O)Nc2cccc(C#N)c2)CC1,OADMET-0001744,2.14,,,,,,
C=CC(=O)NCCC(=O)N1CCC(O)(c2scnc2Br)CC1,OADMET-0001707,2.81,,,,,,
C=CC(=O)NCCC(=O)N1CCCC(c2nc3c(s2)CCC3)C1,OADMET-0001655,4.11,,,,,,
C=CC(=O)NCCC(=O)N1CCCC1(C)Cc1ccc(Cl)c(Cl)c1,OADMET-0001755,6.37,,,,,,
C=CC(=O)NCCC(=O)N1CCN(C(=O)c2ccsc2)CC1,OADMET-0001568,2.55,,,,,,
C=CC(=O)NCCC(=O)N1CCN(S(=O)(=O)c2csc(C)n2)CC1,OADMET-0001746,2.6,,,,,,
C=CC(=O)NCCC(=O)N1CCN(c2c(C#N)cnc3ccccc23)CC1,OADMET-0001577,3.83,,,,,,
C=CC(=O)NCCC(=O)N1CCN(c2cc(Cl)c(Cl)c(Cl)c2)CC1,OADMET-0001613,4.08,,,,,,
C=CC(=O)NCCC(=O)N1CCc2c(ccc(Br)c2F)C1,OADMET-0001762,4.26,,,,,,
C=CC(=O)NCCC(=O)N1C[C@@H](c2ccc(F)cc2)O[C@@H](C)C1,OADMET-0001720,3.44,,,,,,
C=CC(=O)NCCC(=O)N1C[C@H](CO)[C@@H](c2cnn(C)c2)C1,OADMET-0001719,1.67,,,,,,
C=CC(=O)NCCC(=O)N[C@H]1CC[C@@H](S(C)(=O)=O)CC1,OADMET-0001665,2.36,,,,,,
C=CC(=O)NCCNC(=O)[C@@H]1CCCN1C1=NS(=O)(=O)c2ccccc21,OADMET-0001673,2.73,,,,,,
C=CC(=O)NCCc1ccc(OCC(=O)Nc2ccc(C)cc2)cc1,OADMET-0001571,4.35,,,,,,
C=CC(=O)NCCc1ccc2ccn(S(=O)(=O)c3ccc(C)cc3)c2c1,OADMET-0001748,4.89,,,,,,
C=CC(=O)NCCc1noc(COc2ccc(Cl)cc2)n1,OADMET-0001710,4.45,,,,,,
C=CC(=O)NC[C@H]1CN(C(=O)Cc2cccc3ccccc23)C[C@@H]1OCC,OADMET-0001670,4.5,,,,,,
C=CC(=O)NC[C@]1(c2ccccc2)C[C@@H](NC(=O)c2cnc(C3CCCO3)s2)C1,OADMET-0001668,3.49,,,,,,
C=CC(=O)NC[C@]1(c2ccccc2)C[C@@H](NC(=O)c2nc3nc(C)cc(C)n3n2)C1,OADMET-0001653,1.88,,,,,,
C=CC(=O)NCc1c(Cl)cccc1N(C)Cc1cccnc1,OADMET-0001798,5.25,,,,,,
C=CC(=O)NCc1ccc(-c2nc(-c3ccc(CN(C)C)cc3)no2)cc1,OADMET-0001747,3.91,,,,,,
C=CC(=O)NCc1ccc(C(=O)N(C2CC2)C2CC(=O)NC2=O)cc1,OADMET-0001811,1.7,,,,,,
C=CC(=O)NCc1ccc(C(=O)N(c2cc(C)ccc2C)C2CCOCC2)cc1,OADMET-0001599,4.29,,,,,,
C=CC(=O)NCc1ccc(C(=O)N2CCN(C3=NCCS3)CC2)cc1,OADMET-0001717,3.36,,,,,,
C=CC(=O)NCc1ccc(C(=O)N2COC[C@@]3(COC[C@@H]4CCCN43)C2)cc1,OADMET-0001736,3.05,,,,,,
C=CC(=O)NCc1ccc(C(=O)N2C[C@H](CO)[C@@H](c3ccsc3)C2)cc1,OADMET-0001604,2.68,,,,,,
C=CC(=O)NCc1ccc(C(=O)NCC2(C)COc3ccccc3O2)cc1,OADMET-0001761,4.1,,,,,,
C=CC(=O)NCc1ccc(C(=O)NCC2CCCC23CCOCC3)cc1,OADMET-0001558,3.69,,,,,,
C=CC(=O)NCc1ccc(C(=O)NCCc2cnc3ccccc3c2)cc1,OADMET-0001715,3.41,,,,,,
C=CC(=O)NCc1ccc(C(=O)Nc2ccc(F)cc2N2CCOCC2)cc1,OADMET-0001733,3.44,,,,,,
C=CC(=O)NCc1ccc(C(=O)Nc2ncc(C3(O)CCC3)s2)cc1,OADMET-0001758,1.71,,,,,,
C=CC(=O)NCc1ccc(NC(=O)CCN(C)Cc2ccccc2)cc1,OADMET-0001713,3.49,,,,,,
C=CC(=O)NCc1ccc(S(=O)(=O)N2CCCCC2)s1,OADMET-0001737,3.99,,,,,,
C=CC(=O)NCc1ccccc1-c1ccc(CN2CCCC2=O)cc1,OADMET-0001667,4.56,,,,,,
C=CC(=O)NCc1ccccc1C(=O)N1CCN(S(=O)(=O)Cc2ccon2)CC1,OADMET-0001654,3.66,,,,,,
C=CC(=O)NCc1ccccc1C(=O)NC1(c2noc(C)n2)CCCCC1,OADMET-0001609,4.31,,,,,,
C=CC(=O)NCc1ccccc1C(=O)NCc1cc(C2CC2)nn1C,OADMET-0001641,3.27,,,,,,
C=CC(=O)NCc1ccccc1CC(=O)N1CCC(C(=O)NCc2ccc(OC)cc2)CC1,OADMET-0001786,4.06,,,,,,
C=CC(=O)NCc1ccccc1CC(=O)NCCc1nnc2c(=O)[nH]ccn12,OADMET-0001806,1.68,,,,,,
C=CC(=O)N[C@@H](Cc1ccccc1)C(=O)NCc1ccccn1,OADMET-0001606,3.99,,,,,,
C=CC(=O)N[C@@H]1CCCN(C(=O)Cn2cc(C3CCOC3)cn2)C1,OADMET-0001572,2.37,,,,,,
C=CC(=O)N[C@@H]1CN(C(=O)Cn2nnc(C3CC3)n2)C[C@H]1CC(C)(C)C,OADMET-0001611,4.25,,,,,,
C=CC(=O)N[C@H]1CN(C(=O)Cc2noc3ccc(F)cc23)C[C@@H]1C1CC1,OADMET-0001601,3.52,,,,,,
C=CC(=O)Nc1cc(-n2c(=O)ccc3cnc4ccc(-c5ccc(NS(C)(=O)=O)cc5)cc4c32)ccc1C,,,,,1.702945721,-0.522878745,,
C=CC(=O)Nc1cc(F)cc(NC2CCN(S(C)(=O)=O)CC2)c1,OADMET-0001620,3.85,,,,,,
C=CC(=O)Nc1cc(NC(=O)C23CCN(C2)S(=O)(=O)C3)ccc1F,OADMET-0001754,3.04,,,,,,
C=CC(=O)Nc1cc(NC(=O)Cc2c[nH]c3cc(F)ccc23)ccc1F,OADMET-0001574,4.01,,,,,,
C=CC(=O)Nc1cc(NC(=O)Cc2ccc(O)c(OC)c2)ccc1F,OADMET-0001617,3.92,,,,,,
C=CC(=O)Nc1cc(NC(=O)c2cc3c([nH]c2=O)CCC(C)(C)C3)ccc1F,OADMET-0001639,2.58,,,,,,
C=CC(=O)Nc1cc(NC(=O)c2nc(C3CC3)oc2C)ccc1F,OADMET-0001631,4.35,,,,,,
C=CC(=O)Nc1ccc(C(=O)N(C)C2CCCc3nc(C)sc32)cc1,OADMET-0001812,3.33,,,,,,
C=CC(=O)Nc1ccc(C(=O)N(C)CC2(C)CCCO2)cc1,OADMET-0001769,3.52,,,,,,
C=CC(=O)Nc1ccc(C(=O)N2CCOC(c3ccc(F)c(Br)c3)C2)cc1,OADMET-0001732,4.38,,,,,,
C=CC(=O)Nc1ccc(C(=O)N2CCS(=O)CC2c2cnn(C)c2)cc1,OADMET-0001554,2.02,,,,,,
C=CC(=O)Nc1ccc(C(=O)N=c2sccn2Cc2ccccc2)cc1,OADMET-0001768,4.19,,,,,,
C=CC(=O)Nc1ccc(C(=O)NC(c2ncccn2)C2CC2)cc1,OADMET-0001757,3.25,,,,,,
C=CC(=O)Nc1ccc(C(=O)NCC2(C3=CCOCC3)CCC2)cc1,OADMET-0001795,3.81,,,,,,
C=CC(=O)Nc1ccc(C(=O)NCCCn2ccc(=O)[nH]c2=O)cc1,OADMET-0001801,1.75,,,,,,
C=CC(=O)Nc1ccc(C(=O)NCCOC2(C)CCOCC2)cc1,OADMET-0001771,3.87,,,,,,
C=CC(=O)Nc1ccc(C(=O)NCc2cc(C)ccc2[N+](=O)[O-])cc1,OADMET-0001807,4.63,,,,,,
C=CC(=O)Nc1ccc(C(=O)Nc2cc(Cl)c3c(c2)OCCCO3)cc1,OADMET-0001616,4.34,,,,,,
C=CC(=O)Nc1ccc(C)c(NC(=O)CN2CCCCC2)c1,OADMET-0001745,3.87,,,,,,
C=CC(=O)Nc1ccc(CC(=O)N2CC3(CCOCC3)CC2C)cc1,OADMET-0001774,4.45,,,,,,
C=CC(=O)Nc1ccc(CC(=O)N2CCn3c(n[nH]c(=O)c3=O)C2)cc1,OADMET-0001658,2.2,,,,,,
C=CC(=O)Nc1ccc(CCC(=O)N2CCS(=O)C(C)(C)CC2)cc1,OADMET-0001729,3.67,,,,,,
C=CC(=O)Nc1ccc(CCC(=O)NCC(C)c2nc(C)cs2)cc1,OADMET-0001777,4.13,,,,,,
C=CC(=O)Nc1ccc(F)c(NC(=O)CCN2CCOCC2)c1,OADMET-0001759,3.4,,,,,,
C=CC(=O)Nc1ccc(F)c(S(=O)(=O)NC(C)(C)C)c1,OADMET-0001588,4.34,,,,,,
C=CC(=O)Nc1ccc(N2CCC(O)CC2)cc1OCCC,OADMET-0001766,4.28,,,,,,
C=CC(=O)Nc1ccc(NC(=O)C(C)n2nc(C)cc2C)c(Cl)c1,OADMET-0001808,4.16,,,,,,
C=CC(=O)Nc1ccc(O)c(C(=O)N(C)C(C)C(=O)NC(C)(C)C)c1,OADMET-0001605,4.21,,,,,,
C=CC(=O)Nc1ccc(O)c(C(=O)Nc2cc3sc(=O)n(C)c3cc2C)c1,OADMET-0001722,3.87,,,,,,
C=CC(=O)Nc1ccc(S(=O)(=O)N2CCCC2CO)cc1,OADMET-0001797,3.59,,,,,,
C=CC(=O)Nc1cccc(C(=O)N(C)C[C@H]2CCCN(C)[C@@H]2c2ccnn2C)c1,OADMET-0001802,3.5,,,,,,
C=CC(=O)Nc1cccc(C(=O)N2CCC3=NS(=O)(=O)NC=C3C2)c1,OADMET-0001659,1.7,,,,,,
C=CC(=O)Nc1cccc(C(=O)N2CCS(=N)(=O)c3ccccc32)c1,OADMET-0001608,3.98,,,,,,
C=CC(=O)Nc1cccc(C(=O)NCC2(CC)OCCc3ccccc32)c1,OADMET-0001580,5.26,,,,,,
C=CC(=O)Nc1cccc(C(=O)Nc2ccc(N3CCc4sccc4C3)cc2)c1,OADMET-0001714,1.72,,,,,,
C=CC(=O)Nc1cccc(C(=O)Nc2ccc(O[C@@H]3CCCC[C@H]3O)cc2)c1,OADMET-0001764,3.76,,,,,,
C=CC(=O)Nc1cccc(CC(=O)N2CCC(O)(c3ccc(F)c(F)c3)CC2)c1,OADMET-0001661,4.26,,,,,,
C=CC(=O)Nc1cccc(CC(=O)NC2CCSc3c(F)cccc32)c1,OADMET-0001776,3.98,,,,,,
C=CC(=O)Nc1cccc(CC(=O)NCc2cn(C)nc2-c2cccc(F)c2)c1,OADMET-0001803,4.17,,,,,,
C=CC(=O)Nc1cccc(CC(=O)NCc2nnc(S)n2CC)c1,OADMET-0001573,2.61,,,,,,
C=CC(=O)Nc1cccc(CS(=O)(=O)C2CCCCC2)c1,OADMET-0001734,4.53,,,,,,
C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OCCOC)cc3)ncc2F)c1,,,1.506071875,2.591679978,0.595868979,0.579783597,,
C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(Oc4ccnc(C(=O)NC)c4)cc3)ncc2F)c1,,,1.822599543,2.50806218,1.121361739,,-0.403402904,
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)c(F)c3)nc3[nH]ccc23)c1,,,1.427680816,2.53699252,1.70375054,,0.039414119,-0.139063379
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3)nc3ccoc23)c1,,,1.209407768,2.516764029,1.342645173,1.456366033,0.146128036,-0.208309351
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3)nc3ccsc23)c1,,,0.990827051,2.322653372,1.931719426,,-0.049635146,-0.308918508
C=CC(=O)Nc1cccc(Sc2nc(Nc3ccc(N4CCN(C)CC4)cc3)ncc2Cl)c1,,,,,,-0.397940009,,
C=CC(=O)Nc1ccccc1CC(=O)N1CCCC1C(=O)N(C)C,OADMET-0001718,4.08,,,,,,
C=CC(=O)Nc1ccccc1N1CCN(C(=O)OCC(C)C)CC1,OADMET-0001583,5.28,,,,,,
C=CC(=O)Nc1cccnc1Oc1ccc(Cl)cc1Cl,OADMET-0001643,4.1,,,,,,
C=CC(=O)Nc1cnn(C(C)c2nnc3n2CCCCC3)c1,OADMET-0001637,3.62,,,,,,
C=CCC1(C(=O)NC2CCN(C(=O)OC(C)(C)C)CC2CO)CCCCC1,OADMET-0002760,6.32,,,,,,
C=CCC1(C(=O)OCC)CCN(C(=O)c2nn[nH]c2C2CC2)C1,OADMET-0005521,4.49,,,,,,
C=CCC1(NC(=O)c2nn[nH]c2-c2ccccc2)CCOCC1,OADMET-0002963,4.74,,,,,,
C=CCN(C)CCCCCCOc1ccc(C(=O)c2ccc(Br)cc2)c(F)c1,,,1.4925369,2.504950428,,1.330413773,,
C=CCN(Cc1ccc(OC)cc1)C(=O)Nc1nc(C(F)(F)F)ns1,OADMET-0004864,4.2,,,,,,
C=CCN(Cc1cccnc1)c1nc(C)nc2sccc12,,,2.273702525,3.170271986,-0.097742793,1.65829765,,
C=CCN(c1ccc(C(=O)OC)cc1)S(=O)(=O)c1ccccc1,,,,,,0.350248018,,
C=CCNC(=O)C1(Cc2ccc(-c3ccccc3)cc2)CCN(C(=O)c2cccnc2)CC1,,,1.884631128,2.746224617,1.447543942,0.602059991,,
C=CCNC(=O)C1CCCN(C(=O)Nc2ccc(NC(=O)Nc3ccc(C)c(C)c3)cc2)C1,OADMET-0001377,3.19,,,,,,
C=CCNC1=C2C[C@@H](C)C[C@@H](OC)[C@@H](O)[C@@H](C)/C=C(\C)[C@@H](OC(N)=O)[C@@H](OC)/C=C\C=C(/C)C(=O)NC(=CC1=O)C2=O,,,2.688916129,3.005442641,,,,
C=CCNc1c(C(=O)N2CC3CC3C2)nnc2ccccc12,OADMET-0004869,4.92,,,,,,
C=CCNc1ncc(-c2cnccn2)c(C2CC2)n1,,,1.113575717,2.865584809,-0.275106636,,,
C=CCOc1cccc2[nH]c(C(=O)NCc3ncn(C(C)C)n3)cc12,OADMET-0004067,4.82,,,,,,
C=CC[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3C=C[C@@]21C,,,1.764728927,2.772600387,-0.118563535,,,
C=CCc1ccc(OCCOc2ccc(C=O)cc2)c(OC)c1,OADMET-0001563,3.97,,,,,,
C=CCc1ccccc1OCC(O)CNC(C)C,,,,,,,,1.496029699
C=CCn1c(=O)c2cnc(Nc3ccc(N4CCN(C)CC4)cc3)nc2n1-c1cccc(C(C)(C)O)n1,,,1.515038878,1.831594655,1.802269168,,,
C=CCn1c(SCC(=O)NCc2ccco2)nc2scc(-c3ccc(C)cc3)c2c1=O,OADMET-0003047,5.03,,,,,,
C=CCn1cc(CNCc2csc3ccc(Cl)cc23)c(C)n1,,,2.540827314,3.505014919,,1.330413773,,
C=CCn1cccc1C(=O)NCc1c(C)nn(-c2ccccc2)c1C,OADMET-0003383,5.38,,,,,,
C=CCn1cnc2c(Cl)cc(-c3ccc(C(=O)NC4CC4)o3)cc21,,,1.439837761,2.059729985,0.706522052,1.520745472,,
C=C[C@@H]1OCC[C@H]1NC(=O)c1cnn(CC(C)C)c1C(F)F,OADMET-0005264,4.75,,,,,,
C=C[C@H](CO)NC(=O)c1cc2cc(C(C)(C)C)ccc2[nH]1,OADMET-0004210,5.06,,,,,,
C=C[C@H]1CN2CCC1C[C@H]2[C@H](O)c1ccnc2ccc(OC)cc12,,,,,,1.789580712,,
CC#CC(=O)N1CCC[C@@H]1c1nc(-c2ccc(C(=O)Nc3ccccn3)cc2)c2c(N)nccn12,,,1.868620931,2.439157361,1.569956172,,0.975868182,
CC#CC(=O)N1CC[C@@H](n2c(=O)n(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,,,1.329092647,2.272106283,1.460944843,1.810232518,0.935859798,0.669595781
CC#CC(=O)N1CC[C@@H](n2cc(-c3ccc(Oc4c(F)cccc4F)cc3)c3c(N)n[nH]c(=O)c32)C1,,,1.620136055,2.715512815,1.70079951,0.431363764,-0.073143291,-0.029188389
CC#CC(=O)N[C@H]1CCCN(c2c(F)cc(C(N)=O)c3[nH]c(C)c(C)c23)C1,,,1.397348966,2.376374361,0.860625544,1.033423755,0.163856803,-0.639532816
CC#CCCNC(=O)c1cccnc1C,,,0.675686709,1.333245699,-0.122095506,,,
CC#CCNc1ccc(-n2cnnn2)c(C)c1,,,1.323417121,2.116617705,-0.229335003,1.28780173,,
CC#CCOc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,OADMET-0005742,4.06,,,,,,
CC#C[C@@H](CC(=O)O)c1ccc(OCc2cccc(-c3ccc(C(F)(F)F)cc3)c2)cc1,,,0.869173027,1.504959933,,,,
CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)C)cc3)C[C@@]21C,OADMET-0003604,4.88,,,,,,
CC(/C=C/C(=O)NO)=C\[C@@H](C)C(=O)c1ccc(N(C)C)cc1,,,1.36660971,2.180916867,0.723417004,1.344392274,,
CC(=O)N(C)[C@@H]1CO[C@@H]2CCN(C[C@]3(O)CC[C@@H](C(C)(C)C)CC3)C[C@@H]2C[C@@]1(C)O,,,1.813207241,2.441376169,1.371127249,,,
CC(=O)N(C)[C@H]1CC2(CCN(C(=O)COc3cc(C)c(Cl)c(C)c3)CC2)OC[C@]1(C)O,,,1.892484179,2.645137231,0.934178457,,,
CC(=O)N(C)[C@H]1CC2(CCN(C(=O)COc3ccc(F)cc3F)CC2)OC[C@]1(C)O,,,0.675686709,1.188394071,1.174559267,,,
CC(=O)N(C)c1ccc(NC(=O)C(C)Oc2cccnc2)cn1,OADMET-0003386,3.35,,,,,,
CC(=O)N(C)c1ccccc1NC(=O)c1cccc2cccnc12,OADMET-0004372,4.82,,,,,,
CC(=O)N(CC(N)=O)c1ccc(C)cc1,,,0.702516697,1.631200171,,,,
CC(=O)N(CCc1noc(C2CCC2)n1)C1CCN(C(=O)CCCc2ccccc2)C1,OADMET-0001462,5.16,,,,,,
CC(=O)N(CCc1noc(C2CCC2)n1)C1CCN(C(=O)CN2CCCCCC2)C1,OADMET-0001463,3.21,,,,,,
CC(=O)N(c1ccc(C)cc1)c1nc(Cn2ccnc2)cs1,,,1.504362105,2.322802099,0.458426084,1.639984248,,
CC(=O)N(c1nnc(SCCOc2ccc(Cl)cc2)s1)C1CC1,OADMET-0003833,4.76,,,,,,
CC(=O)N1CC(C(=O)N2CCc3cc(Cl)cc(Cl)c3C2C)Oc2ccccc21,OADMET-0003192,5.975,,,,,,
CC(=O)N1CCC(C(=O)Nc2nccs2)(c2ccccc2)CC1,,,0.758230408,2.372663501,1.594990506,1.794278866,,
CC(=O)N1CCC(CCNc2ccc3ccc(F)cc3n2)CC1,,,1.332458659,2.421768401,-0.099405474,1.664547962,,
CC(=O)N1CCC(CNc2nccc3cccnc23)CC1,,,0.675686709,1.907266213,0.279509348,,,
CC(=O)N1CCC(Cn2ccnc2-c2cc3ccccc3s2)CC1,,,1.66738757,2.552634152,1.145125281,1.546666025,,
CC(=O)N1CCC(NS(=O)(=O)c2c(C)sc3ccc(Cl)cc23)C1,OADMET-0005683,4.77,,,,,,
CC(=O)N1CCC(Nc2ncnc3cc(-c4ccc(Br)cc4)sc23)CC1,,,0.806654724,1.635905772,0.771514668,1.008174184,,
CC(=O)N1CCC(c2ccc(C(=O)O)cn2)CC1,,,0.675686709,1.027920136,,1.704150517,,
CC(=O)N1CCC(c2ccccn2)CC1,,,0.675686709,1.027920136,-0.10170638,1.684126926,,
CC(=O)N1CCC2(C=Cc3cc(C)c(C)cc3O2)CC1,,,1.092194121,3.00812048,-0.23750305,,,
CC(=O)N1CCCC(C(=O)N2CCc3c(cccc3C(C)C)C2)C1,,,1.662918302,2.704202011,,1.739967697,,
CC(=O)N1CCCC(c2nc(-c3cccc(N4CCCC4=O)c3)cs2)C1,OADMET-0004859,5.29,,,,,,
CC(=O)N1CCCCCC1C1CCN(C(=O)c2cccc(-n3cncn3)c2)CC1,OADMET-0005807,5.56,,,,,,
CC(=O)N1CCCCCC1C1CCN(c2cc(O)nc(C)n2)CC1,OADMET-0005636,5.12,,,,,,
CC(=O)N1CCCN(C(=O)Cc2csc(C(C)C)n2)CC1,,,0.675686709,1.523304145,1.309571348,1.740993932,,
CC(=O)N1CCCN(C(=O)NCc2cnccc2C(C)(C)C)CC1,OADMET-0005088,4.57,,,,,,
CC(=O)N1CCCN(C(=O)Nc2ccc(N(C)C3CCCCC3)c(F)c2)CC1,,,2.01371757,2.965628728,1.44974353,1.830267801,,
CC(=O)N1CCCN(Cc2c(C)nn(C)c2Cl)CC1,,,1.063971007,1.640908565,0.503474828,1.613841822,,
CC(=O)N1CCCN(Cc2ccc(C(=O)N3CCCC3)cc2)c2ccccc21,,,2.35636436,2.514669922,,,,
CC(=O)N1CCCN(Cc2nc(-c3ccc(F)c(C)c3)no2)c2ccccc21,OADMET-0003303,5.62,,,,,,
CC(=O)N1CCCN(c2ccc(F)cc2NC(=O)NCCC(C)(C)O)CC1,OADMET-0005747,5.58,,,,,,
CC(=O)N1CCCN(c2ccc3ccc(Cl)c(C)c3n2)CC1,OADMET-0004418,5.2,,,,,,
CC(=O)N1CCC[C@H]1C(=O)Nc1cccc(OC(F)F)c1,,,0.675686709,1.497593031,0.153630331,1.671635597,,
CC(=O)N1CCCc2ccc(NC(=O)C(NC(=O)CC(C)C)C(C)C)cc21,OADMET-0003200,5.89,,,,,,
CC(=O)N1CCN(C(=O)CCc2ccc(-c3ccccc3)[nH]2)CC1,,,0.675686709,1.775544917,0.945804081,1.790707287,,
CC(=O)N1CCN(C(=O)CS(=O)(=O)C23CC4CC(CC(C4)C2)C3)CC1,,,0.675686709,2.47457754,1.012522768,,,
CC(=O)N1CCN(C(=O)[C@H]2CCCCN2C(=O)OC(C)(C)C)CC1,,,0.675686709,1.027920136,0.97517027,2.052617001,,
CC(=O)N1CCN(C(=O)c2ccc(-c3ccc(F)cc3)cc2F)CC1,,,0.675686709,1.300552009,0.167829909,1.872447648,,
CC(=O)N1CCN(CCNC(=O)N2CCc3sccc3C2)CC1,,,1.005952287,1.870163865,1.482205221,1.746244872,,
CC(=O)N1CCN(Cc2nc(O)cc(C(F)(F)F)n2)C(C)(C)C1,,,0.675686709,1.027920136,1.424663435,,,
CC(=O)N1CCN([C@H]2CCN(C(=O)c3cc4cc(C)ccc4o3)CC[C@@H]2O)CC1,,,0.861952375,2.18355738,1.589307341,,,
CC(=O)N1CCN([C@H]2CCN(C(=O)c3cc4cc(Cl)ccc4o3)CC[C@@H]2O)CC1,,,0.905148002,1.986426848,1.577937842,,,
CC(=O)N1CCN(c2c(Cl)cccc2NC(=O)COc2ccc(C(C)C)cc2)CC1,,,2.128396037,3.298423152,0.329482654,0.431363764,,
CC(=O)N1CCN(c2c(Cl)cccc2NC(=O)COc2ccccc2Cl)CC1,,,2.633232054,3.553730633,,1.290034611,0.256958153,
CC(=O)N1CCN(c2nc(C(F)(F)F)nc3sc(C)c(C)c23)CC1,,,1.633670406,2.335620355,0.087945428,1.710117365,0.13481437,0.624282096
CC(=O)N1CCN(c2ncc(-c3cc(C)no3)c([C@H]3CCCO3)n2)CC1,,,0.675686709,1.35987341,0.387457742,1.836197481,,
CC(=O)N1CC[C@@H](NC(=O)c2cnc(-c3cccnc3)nc2)[C@H](O)C1,OADMET-0001166,2.4,,,,,,
CC(=O)N1CC[C@H]2O[C@H]3c4ccc(O[C@@H]5O[C@H](CO)[C@@H](O[C@@H]6O[C@H](CO)[C@H](O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O)cc4OC(C)(C)[C@@H]3C[C@H]2C1,,,0.675686709,1.027920136,-0.170773856,,,
CC(=O)N1CCc2c(sc(NC(=O)C(C)C)c2-c2nc3ccccc3s2)C1,,,1.3962339,2.357718578,,,,
CC(=O)N1CCc2cc(N3CC(C(=O)NCc4ccc(F)cc4F)CC3=O)ccc21,OADMET-0001387,1.63,,,,,,
CC(=O)N1CCc2cc(Nc3nccc(C(F)(F)F)n3)ccc21,,,2.115007739,2.433196795,,0.079181246,,
CC(=O)N1CCc2ccc(N(C(=O)/C=C/c3cccc(C#N)c3)C3CCN(CCC4CCCC4)CC3)cc21,,,2.273635458,2.500914016,1.478418088,0.267171728,,
CC(=O)N1CS(=O)(=O)CC1C(=O)Nc1ccc(Cl)cc1C,OADMET-0002990,3.35,,,,,,
CC(=O)N1c2ccc(S(=O)(=O)Nc3cccc(-c4cnco4)c3)cc2CC1C,,,1.830165073,2.438528109,1.058844114,,,
CC(=O)N1c2ccccc2C[C@H]1C(=O)N1CC(C)(C)C1c1nccn1C,OADMET-0004801,4.99,,,,,,
CC(=O)N1c2ccccc2C[C@H]1C(=O)O,,,0.675686709,1.027920136,,1.525951341,,
CC(=O)N1c2ccccc2C[C@H]1c1nc(Cc2cc(C)on2)no1,OADMET-0004680,5.15,,,,,,
CC(=O)NC(C)(C)c1noc(-c2cc(Cl)cc3c2OCC3)n1,OADMET-0004934,4.83,,,,,,
CC(=O)NC(C)c1nc(C(C)Oc2ccc(Br)cc2Cl)no1,OADMET-0005018,4.7,,,,,,
CC(=O)NC(Cc1nc(-c2ccc(F)c(F)c2)no1)c1c(F)cccc1F,OADMET-0005839,5.06,,,,,,
CC(=O)NC1(C(=O)N2CCCN(C3CC3)CC2)CCC(C)CC1,,,1.442181775,1.907669281,1.576442789,1.730701544,,
CC(=O)NC1(C(=O)N2CCCN(c3cccnn3)CC2)CCCCC1,,,0.888123307,1.320997417,1.338279842,1.683587318,,
CC(=O)NC1(c2ccc(F)cc2)CCN(Cc2ccc(OC3CCCC3)cc2)CC1,,,1.394609259,2.539204109,,1.859738566,,
CC(=O)NC1(c2noc(C3(C#N)CCSCC3)n2)CCCCC1,OADMET-0005569,4.68,,,,,,
CC(=O)NC1CCC(NCCSc2ccc(C)cc2)CC1,,,1.808946556,2.698079657,1.034395532,,,
CC(=O)NC1CCC(NCCc2c(C)cccc2C)CC1,,,0.675686709,3.055740984,1.296131011,,,
CC(=O)NC1CCN(Cc2cccc(-c3cccnc3)c2)CC1,,,0.781180721,1.626494345,1.132859343,1.411619706,,
CC(=O)NC1Cc2ccccc2N(Cc2c[nH]nc2-c2ccc(C)o2)C1,OADMET-0003516,5.29,,,,,,
CC(=O)NCC(=O)N1[C@@H]2CC[C@H]1c1ccc(Nc3ncc(C(F)(F)F)c(NC4CCC4)n3)cc12,,,1.317394675,1.958473097,1.464313643,,,
CC(=O)NCC1CCN(C(=O)c2ccc(C)nc2)CC1,,,0.675686709,1.027920136,2.112832101,1.73239376,,
CC(=O)NCC1CCN(C(=O)c2cncn2-c2ccc(F)cc2)CC1,,,0.675686709,1.467030635,1.774739359,1.665580991,,
CC(=O)NCCC1CCCCN1S(=O)(=O)Cc1ccc(Cl)cc1,OADMET-0000972,4.36,,,,,,
CC(=O)NCCCC(=O)Nc1ccc(Oc2ccccc2Cl)cc1,,,0.982904118,2.858805992,0.9163842,,,
CC(=O)NCCCOc1ccc(CN2C[C@H](Oc3cccc(C)c3)[C@@H](O)C2)cc1,,,1.083395108,2.742940262,1.493918028,1.652052848,,
